+-----------------------------------------------------------------------+;;;;;;;;;;;;;;;;;;
| TRACE AXES      type machine: ROBOMAC          no: 513583             |;;;;;;;;;;;;;;;;;;
+-----------------------------------------------------------------------+;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Mon Mar 20 14:19:03 2017;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Trigger time : 51695177;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Time;interpol;;Eana14;;Eana15;;mode 0;m_pos 0;des_pos 0;des_speed 0;x1r 0;r_speed 0;couple 0;pos_mot 0;mot_speed 0;pos_ext 0;ext_speed 0
;51695851;1;;409;;409;;21;-1196005133;2418239;-5280.00;2434400;-5400.00;-5;2454991;-5312.00;6074557;-27.00
;51695852;1;;409;;409;;21;-1196005133;2412959;-5280.00;2429200;-5200.00;-6;2449692;-5299.00;6074531;-26.00
;51695853;1;;409;;409;;21;-1196005133;2407679;-5280.00;2424000;-5200.00;-6;2444400;-5292.00;6074505;-26.00
;51695854;1;;409;;409;;21;-1196005133;2402399;-5280.00;2418800;-5200.00;-7;2439113;-5287.00;6074479;-26.00
;51695855;1;;409;;409;;21;-1196005133;2397119;-5280.00;2413400;-5400.00;-7;2433822;-5291.00;6074452;-27.00
;51695856;1;;409;;409;;21;-1196005133;2391839;-5280.00;2408200;-5200.00;-7;2428531;-5291.00;6074426;-26.00
;51695857;1;;409;;409;;21;-1196005133;2386559;-5280.00;2402800;-5400.00;-8;2423226;-5305.00;6074399;-27.00
;51695858;1;;409;;409;;21;-1196005133;2381279;-5280.00;2397600;-5200.00;-8;2417908;-5318.00;6074373;-26.00
;51695859;1;;409;;409;;21;-1196005133;2375999;-5280.00;2392400;-5200.00;-6;2412586;-5322.00;6074347;-26.00
;51695860;1;;409;;409;;21;-1196005133;2370719;-5280.00;2387000;-5400.00;-6;2407265;-5321.00;6074320;-27.00
;51695861;1;;409;;409;;21;-1196005133;2365439;-5280.00;2381600;-5400.00;-5;2401947;-5318.00;6074293;-27.00
;51695862;1;;409;;409;;21;-1196005133;2360159;-5280.00;2376400;-5200.00;-6;2396638;-5309.00;6074267;-26.00
;51695863;1;;409;;409;;21;-1196005133;2354879;-5280.00;2371200;-5200.00;-6;2391323;-5315.00;6074241;-26.00
;51695864;1;;409;;409;;21;-1196005133;2349599;-5280.00;2366000;-5200.00;-6;2386013;-5310.00;6074215;-26.00
;51695865;1;;409;;409;;21;-1196005133;2344319;-5280.00;2360600;-5400.00;-5;2380712;-5301.00;6074188;-27.00
;51695866;1;;409;;409;;21;-1196005133;2339039;-5280.00;2355400;-5200.00;-6;2375422;-5290.00;6074162;-26.00
;51695867;1;;409;;409;;21;-1196005133;2333759;-5280.00;2350000;-5400.00;-7;2370129;-5293.00;6074135;-27.00
;51695868;1;;409;;409;;21;-1196005133;2328479;-5280.00;2344800;-5200.00;-8;2364827;-5302.00;6074109;-26.00
;51695869;1;;409;;409;;21;-1196005133;2323199;-5280.00;2339600;-5200.00;-7;2359516;-5311.00;6074083;-26.00
;51695870;1;;409;;409;;21;-1196005133;2317919;-5280.00;2334200;-5400.00;-7;2354204;-5312.00;6074056;-27.00
;51695871;1;;409;;409;;21;-1196005133;2312639;-5280.00;2328800;-5400.00;-6;2348891;-5313.00;6074029;-27.00
;51695872;1;;409;;409;;21;-1196005133;2307359;-5280.00;2323600;-5200.00;-6;2343585;-5306.00;6074003;-26.00
;51695873;1;;409;;409;;21;-1196005133;2302079;-5280.00;2318200;-5400.00;-7;2338280;-5305.00;6073976;-27.00
;51695874;1;;409;;409;;21;-1196005133;2296799;-5280.00;2313000;-5200.00;-6;2332974;-5306.00;6073950;-26.00
;51695875;1;;409;;409;;21;-1196005133;2291519;-5280.00;2307800;-5200.00;-6;2327675;-5299.00;6073924;-26.00
;51695876;1;;409;;409;;21;-1196005133;2286239;-5280.00;2302400;-5400.00;-6;2322381;-5294.00;6073897;-27.00
;51695877;1;;409;;409;;21;-1196005133;2280959;-5280.00;2297200;-5200.00;-6;2317088;-5293.00;6073871;-26.00
;51695878;1;;409;;409;;21;-1196005133;2275679;-5280.00;2292000;-5200.00;-7;2311797;-5291.00;6073845;-26.00
;51695879;1;;409;;409;;21;-1196005133;2270399;-5280.00;2286800;-5200.00;-8;2306500;-5297.00;6073819;-26.00
;51695880;1;;409;;409;;21;-1196005133;2265119;-5280.00;2281400;-5400.00;-7;2301195;-5305.00;6073792;-27.00
;51695881;1;;409;;409;;21;-1196005133;2259839;-5280.00;2276000;-5400.00;-7;2295890;-5305.00;6073765;-27.00
;51695882;1;;409;;409;;21;-1196005133;2254559;-5280.00;2270800;-5200.00;-7;2290577;-5313.00;6073739;-26.00
;51695883;1;;409;;409;;21;-1196005133;2249279;-5280.00;2265600;-5200.00;-7;2285255;-5322.00;6073713;-26.00
;51695884;1;;409;;409;;21;-1196005133;2243999;-5280.00;2260200;-5400.00;-6;2279931;-5324.00;6073686;-27.00
;51695885;1;;409;;409;;21;-1196005133;2238719;-5280.00;2255000;-5200.00;-5;2274623;-5308.00;6073660;-26.00
;51695886;1;;409;;409;;21;-1196005133;2233439;-5280.00;2249600;-5400.00;-6;2269325;-5298.00;6073633;-27.00
;51695887;1;;409;;409;;21;-1196005133;2228159;-5280.00;2244400;-5200.00;-6;2264023;-5302.00;6073607;-26.00
;51695888;1;;409;;409;;21;-1196005133;2222879;-5280.00;2239200;-5200.00;-6;2258715;-5308.00;6073581;-26.00
;51695889;1;;409;;409;;21;-1196005133;2217599;-5280.00;2234000;-5200.00;-6;2253408;-5307.00;6073555;-26.00
;51695890;1;;409;;409;;21;-1196005133;2212319;-5280.00;2228800;-5200.00;-6;2248107;-5301.00;6073529;-26.00
;51695891;1;;409;;409;;21;-1196005133;2207039;-5280.00;2223400;-5400.00;-6;2242813;-5294.00;6073502;-27.00
;51695892;1;;409;;409;;21;-1196005133;2201759;-5280.00;2218000;-5400.00;-7;2237516;-5297.00;6073475;-27.00
;51695893;1;;409;;409;;21;-1196005133;2196479;-5280.00;2212800;-5200.00;-8;2232206;-5310.00;6073449;-26.00
;51695894;1;;409;;409;;21;-1196005133;2191199;-5280.00;2207400;-5400.00;-8;2226887;-5319.00;6073422;-27.00
;51695895;1;;409;;409;;21;-1196005133;2185919;-5280.00;2202200;-5200.00;-6;2221568;-5319.00;6073396;-26.00
;51695896;1;;409;;409;;21;-1196005133;2180639;-5280.00;2196800;-5400.00;-6;2216268;-5300.00;6073369;-27.00
;51695897;1;;409;;409;;21;-1196005133;2175359;-5280.00;2191600;-5200.00;-6;2210974;-5294.00;6073343;-26.00
;51695898;1;;409;;409;;21;-1196005133;2170079;-5280.00;2186200;-5400.00;-6;2205680;-5294.00;6073316;-27.00
;51695899;1;;409;;409;;21;-1196005133;2164799;-5280.00;2181000;-5200.00;-7;2200385;-5295.00;6073290;-26.00
;51695900;1;;409;;409;;21;-1196005133;2159519;-5280.00;2175600;-5400.00;-7;2195084;-5301.00;6073263;-27.00
;51695901;1;;409;;409;;21;-1196005133;2154239;-5280.00;2170400;-5200.00;-7;2189782;-5302.00;6073237;-26.00
;51695902;1;;409;;409;;21;-1196005133;2148959;-5280.00;2165200;-5200.00;-6;2184480;-5302.00;6073211;-26.00
;51695903;1;;409;;409;;21;-1196005133;2143679;-5280.00;2160000;-5200.00;-7;2179182;-5298.00;6073185;-26.00
;51695904;1;;409;;409;;21;-1196005133;2138399;-5280.00;2154600;-5400.00;-6;2173887;-5295.00;6073158;-27.00
;51695905;1;;409;;409;;21;-1196005133;2133119;-5280.00;2149400;-5200.00;-7;2168594;-5293.00;6073132;-26.00
;51695906;1;;409;;409;;21;-1196005133;2127839;-5280.00;2144000;-5400.00;-7;2163289;-5305.00;6073105;-27.00
;51695907;1;;409;;409;;21;-1196005133;2122559;-5280.00;2138800;-5200.00;-7;2157969;-5320.00;6073079;-26.00
;51695908;1;;409;;409;;21;-1196005133;2117279;-5280.00;2133600;-5200.00;-6;2152646;-5323.00;6073053;-26.00
;51695909;1;;409;;409;;21;-1196005133;2111999;-5280.00;2128400;-5200.00;-6;2147335;-5311.00;6073027;-26.00
;51695910;1;;409;;409;;21;-1196005133;2106719;-5280.00;2123200;-5200.00;-5;2142035;-5300.00;6073001;-26.00
;51695911;1;;409;;409;;21;-1196005133;2101439;-5280.00;2117800;-5400.00;-6;2136744;-5291.00;6072974;-27.00
;51695912;1;;409;;409;;21;-1196005133;2096159;-5280.00;2112600;-5200.00;-7;2131445;-5299.00;6072948;-26.00
;51695913;1;;409;;409;;21;-1196005133;2090879;-5280.00;2107200;-5400.00;-7;2126135;-5310.00;6072921;-27.00
;51695914;1;;409;;409;;21;-1196005133;2085599;-5280.00;2102000;-5200.00;-8;2120813;-5322.00;6072895;-26.00
;51695915;1;;409;;409;;21;-1196005133;2080319;-5280.00;2096600;-5400.00;-6;2115474;-5339.00;6072868;-27.00
;51695916;1;;409;;409;;21;-1196005133;2075039;-5280.00;2091000;-5600.00;-6;2110167;-5307.00;6072840;-28.00
;51695917;1;;409;;409;;21;-1196005133;2069759;-5280.00;2086000;-5000.00;-6;2104864;-5303.00;6072815;-25.00
;51695918;1;;409;;409;;21;-1196005133;2064479;-5280.00;2080600;-5400.00;-7;2099568;-5296.00;6072788;-27.00
;51695919;1;;409;;409;;21;-1196005133;2059199;-5280.00;2075400;-5200.00;-6;2094267;-5301.00;6072762;-26.00
;51695920;1;;409;;409;;21;-1196005133;2053919;-5280.00;2070200;-5200.00;-5;2088976;-5291.00;6072736;-26.00
;51695921;1;;409;;409;;21;-1196005133;2048639;-5280.00;2064600;-5600.00;-7;2083692;-5284.00;6072708;-28.00
;51695922;1;;409;;409;;21;-1196005133;2043359;-5280.00;2059600;-5000.00;-7;2078399;-5293.00;6072683;-25.00
;51695923;1;;409;;409;;21;-1196005133;2038079;-5280.00;2054200;-5400.00;-7;2073108;-5291.00;6072656;-27.00
;51695924;1;;409;;409;;21;-1196005133;2032799;-5280.00;2049000;-5200.00;-7;2067807;-5301.00;6072630;-26.00
;51695925;1;;409;;409;;21;-1196005133;2027519;-5280.00;2043800;-5200.00;-6;2062509;-5298.00;6072604;-26.00
;51695926;1;;409;;409;;21;-1196005133;2022239;-5280.00;2038400;-5400.00;-7;2057222;-5287.00;6072577;-27.00
;51695927;1;;409;;409;;21;-1196005133;2016959;-5280.00;2033200;-5200.00;-7;2051927;-5295.00;6072551;-26.00
;51695928;1;;409;;409;;21;-1196005133;2011679;-5280.00;2027800;-5400.00;-7;2046620;-5307.00;6072524;-27.00
;51695929;1;;409;;409;;21;-1196005133;2006399;-5280.00;2022600;-5200.00;-7;2041296;-5324.00;6072498;-26.00
;51695930;1;;409;;409;;21;-1196005133;2001119;-5280.00;2017400;-5200.00;-6;2035970;-5326.00;6072472;-26.00
;51695931;1;;409;;409;;21;-1196005133;1995839;-5280.00;2012200;-5200.00;-5;2030655;-5315.00;6072446;-26.00
;51695932;1;;409;;409;;21;-1196005133;1990559;-5280.00;2006800;-5400.00;-5;2025351;-5304.00;6072419;-27.00
;51695933;1;;409;;409;;21;-1196005133;1985279;-5280.00;2001600;-5200.00;-6;2020060;-5291.00;6072393;-26.00
;51695934;1;;409;;409;;21;-1196005133;1979999;-5280.00;1996400;-5200.00;-7;2014767;-5293.00;6072367;-26.00
;51695935;1;;409;;409;;21;-1196005133;1974719;-5280.00;1991000;-5400.00;-7;2009467;-5300.00;6072340;-27.00
;51695936;1;;409;;409;;21;-1196005133;1969439;-5280.00;1985800;-5200.00;-7;2004166;-5301.00;6072314;-26.00
;51695937;1;;409;;409;;21;-1196005133;1964159;-5280.00;1980400;-5400.00;-7;1998866;-5300.00;6072287;-27.00
;51695938;1;;409;;409;;21;-1196005133;1958879;-5280.00;1975000;-5400.00;-7;1993555;-5311.00;6072260;-27.00
;51695939;1;;409;;409;;21;-1196005133;1953599;-5280.00;1969800;-5200.00;-6;1988238;-5317.00;6072234;-26.00
;51695940;1;;409;;409;;21;-1196005133;1948319;-5280.00;1964600;-5200.00;-6;1982926;-5312.00;6072208;-26.00
;51695941;1;;409;;409;;21;-1196005133;1943039;-5280.00;1959200;-5400.00;-6;1977620;-5306.00;6072181;-27.00
;51695942;1;;409;;409;;21;-1196005133;1937759;-5280.00;1954000;-5200.00;-5;1972327;-5293.00;6072155;-26.00
;51695943;1;;409;;409;;21;-1196005133;1932479;-5280.00;1948600;-5400.00;-6;1967040;-5287.00;6072128;-27.00
;51695944;1;;409;;409;;21;-1196005133;1927199;-5280.00;1943400;-5200.00;-7;1961742;-5298.00;6072102;-26.00
;51695945;1;;409;;409;;21;-1196005133;1921919;-5280.00;1938200;-5200.00;-6;1956441;-5301.00;6072076;-26.00
;51695946;1;;409;;409;;21;-1196005133;1916639;-5280.00;1933000;-5200.00;-7;1951144;-5297.00;6072050;-26.00
;51695947;1;;409;;409;;21;-1196005133;1911359;-5280.00;1927600;-5400.00;-6;1945850;-5294.00;6072023;-27.00
;51695948;1;;409;;409;;21;-1196005133;1906079;-5280.00;1922400;-5200.00;-7;1940562;-5288.00;6071997;-26.00
;51695949;1;;409;;409;;21;-1196005133;1900799;-5280.00;1917000;-5400.00;-8;1935263;-5299.00;6071970;-27.00
;51695950;1;;409;;409;;21;-1196005133;1895519;-5280.00;1911800;-5200.00;-8;1929946;-5317.00;6071944;-26.00
;51695951;1;;409;;409;;21;-1196005133;1890239;-5280.00;1906400;-5400.00;-6;1924619;-5327.00;6071917;-27.00
;51695952;1;;409;;409;;21;-1196005133;1884959;-5280.00;1901200;-5200.00;-6;1919300;-5319.00;6071891;-26.00
;51695953;1;;409;;409;;21;-1196005133;1879679;-5280.00;1896000;-5200.00;-5;1913984;-5316.00;6071865;-26.00
;51695954;1;;409;;409;;21;-1196005133;1874399;-5280.00;1890800;-5200.00;-6;1908680;-5304.00;6071839;-26.00
;51695955;1;;409;;409;;21;-1196005133;1869119;-5280.00;1885400;-5400.00;-5;1903379;-5301.00;6071812;-27.00
;51695956;1;;409;;409;;21;-1196005133;1863839;-5280.00;1880200;-5200.00;-6;1898085;-5294.00;6071786;-26.00
;51695957;1;;409;;409;;21;-1196005133;1858559;-5280.00;1875000;-5200.00;-7;1892785;-5300.00;6071760;-26.00
;51695958;1;;409;;409;;21;-1196005133;1853279;-5280.00;1869600;-5400.00;-8;1887486;-5299.00;6071733;-27.00
;51695959;1;;409;;409;;21;-1196005133;1847999;-5280.00;1864400;-5200.00;-7;1882185;-5301.00;6071707;-26.00
;51695960;1;;409;;409;;21;-1196005133;1842719;-5280.00;1859000;-5400.00;-8;1876886;-5299.00;6071680;-27.00
;51695961;1;;409;;409;;21;-1196005133;1837439;-5280.00;1853800;-5200.00;-8;1871580;-5306.00;6071654;-26.00
;51695962;1;;409;;409;;21;-1196005133;1832159;-5280.00;1848400;-5400.00;-7;1866271;-5309.00;6071627;-27.00
;51695963;1;;409;;409;;21;-1196005133;1826879;-5280.00;1843000;-5400.00;-7;1860964;-5307.00;6071600;-27.00
;51695964;1;;409;;409;;21;-1196005133;1821599;-5280.00;1837800;-5200.00;-6;1855656;-5308.00;6071574;-26.00
;51695965;1;;409;;409;;21;-1196005133;1816319;-5280.00;1832600;-5200.00;-7;1850351;-5305.00;6071548;-26.00
;51695966;1;;409;;409;;21;-1196005133;1811039;-5280.00;1827200;-5400.00;-6;1845044;-5307.00;6071521;-27.00
;51695967;1;;409;;409;;21;-1196005133;1805759;-5280.00;1822000;-5200.00;-6;1839752;-5292.00;6071495;-26.00
;51695968;1;;409;;409;;21;-1196005133;1800479;-5280.00;1816600;-5400.00;-7;1834467;-5285.00;6071468;-27.00
;51695969;1;;409;;409;;21;-1196005133;1795199;-5280.00;1811400;-5200.00;-8;1829177;-5290.00;6071442;-26.00
;51695970;1;;409;;409;;21;-1196005133;1789919;-5280.00;1806200;-5200.00;-7;1823878;-5299.00;6071416;-26.00
;51695971;1;;409;;409;;21;-1196005133;1784639;-5280.00;1801000;-5200.00;-8;1818576;-5302.00;6071390;-26.00
;51695972;1;;409;;409;;21;-1196005133;1779359;-5280.00;1795600;-5400.00;-7;1813271;-5305.00;6071363;-27.00
;51695973;1;;409;;409;;21;-1196005133;1774079;-5280.00;1790400;-5200.00;-7;1807969;-5302.00;6071337;-26.00
;51695974;1;;409;;409;;21;-1196005133;1768799;-5280.00;1785000;-5400.00;-7;1802661;-5308.00;6071310;-27.00
;51695975;1;;409;;409;;21;-1196005133;1763519;-5280.00;1779800;-5200.00;-7;1797345;-5316.00;6071284;-26.00
;51695976;1;;409;;409;;21;-1196005133;1758239;-5280.00;1774600;-5200.00;-6;1792024;-5321.00;6071258;-26.00
;51695977;1;;409;;409;;21;-1196005133;1752959;-5280.00;1769400;-5200.00;-6;1786712;-5312.00;6071232;-26.00
;51695978;1;;409;;409;;21;-1196005133;1747679;-5280.00;1764000;-5400.00;-6;1781405;-5307.00;6071205;-27.00
;51695979;1;;409;;409;;21;-1196005133;1742399;-5280.00;1758800;-5200.00;-7;1776108;-5297.00;6071179;-26.00
;51695980;1;;409;;409;;21;-1196005133;1737119;-5280.00;1753400;-5400.00;-7;1770792;-5316.00;6071152;-27.00
;51695981;1;;409;;409;;21;-1196005133;1731839;-5280.00;1748200;-5200.00;-8;1765498;-5294.00;6071126;-26.00
;51695982;1;;409;;409;;21;-1196005133;1726559;-5280.00;1743000;-5200.00;-7;1760173;-5325.00;6071100;-26.00
;51695983;1;;409;;409;;21;-1196005133;1721279;-5280.00;1737600;-5400.00;-7;1754873;-5300.00;6071073;-27.00
;51695984;1;;409;;409;;21;-1196005133;1715999;-5280.00;1732200;-5400.00;-7;1749571;-5302.00;6071046;-27.00
;51695985;1;;409;;409;;21;-1196005133;1710719;-5280.00;1727000;-5200.00;-7;1744270;-5301.00;6071020;-26.00
;51695986;1;;409;;409;;21;-1196005133;1705439;-5280.00;1721600;-5400.00;-8;1738960;-5310.00;6070993;-27.00
;51695987;1;;409;;409;;21;-1196005133;1700159;-5280.00;1716400;-5200.00;-7;1733640;-5320.00;6070967;-26.00
;51695988;1;;409;;409;;21;-1196005133;1694879;-5280.00;1711000;-5400.00;-6;1728334;-5306.00;6070940;-27.00
;51695989;1;;409;;409;;21;-1196005133;1689599;-5280.00;1705800;-5200.00;-6;1723036;-5298.00;6070914;-26.00
;51695990;1;;409;;409;;21;-1196005133;1684319;-5280.00;1700600;-5200.00;-6;1717746;-5290.00;6070888;-26.00
;51695991;1;;409;;409;;21;-1196005133;1679039;-5280.00;1695400;-5200.00;-7;1712462;-5284.00;6070862;-26.00
;51695992;1;;409;;409;;21;-1196005133;1673759;-5280.00;1690000;-5400.00;-7;1707172;-5290.00;6070835;-27.00
;51695993;1;;409;;409;;21;-1196005133;1668479;-5280.00;1684800;-5200.00;-8;1701875;-5297.00;6070809;-26.00
;51695994;1;;409;;409;;21;-1196005133;1663199;-5280.00;1679400;-5400.00;-8;1696572;-5303.00;6070782;-27.00
;51695995;1;;409;;409;;21;-1196005133;1657919;-5280.00;1674200;-5200.00;-8;1691254;-5318.00;6070756;-26.00
;51695996;1;;409;;409;;21;-1196005133;1652639;-5280.00;1669000;-5200.00;-7;1685930;-5324.00;6070730;-26.00
;51695997;1;;409;;409;;21;-1196005133;1647359;-5280.00;1663800;-5200.00;-7;1680611;-5319.00;6070704;-26.00
;51695998;1;;409;;409;;21;-1196005133;1642079;-5280.00;1658400;-5400.00;-6;1675296;-5315.00;6070677;-27.00
;51695999;1;;409;;409;;21;-1196005133;1636799;-5280.00;1653200;-5200.00;-6;1669990;-5306.00;6070651;-26.00
;51696000;1;;409;;409;;21;-1196005133;1631519;-5280.00;1648000;-5200.00;-7;1664682;-5308.00;6070625;-26.00
;51696001;1;;409;;409;;21;-1196005133;1626239;-5280.00;1642600;-5400.00;-7;1659364;-5318.00;6070598;-27.00
;51696002;1;;409;;409;;21;-1196005133;1620959;-5280.00;1637400;-5200.00;-6;1654048;-5316.00;6070572;-26.00
;51696003;1;;409;;409;;21;-1196005133;1615679;-5280.00;1632200;-5200.00;-7;1648742;-5306.00;6070546;-26.00
;51696004;1;;409;;409;;21;-1196005133;1610399;-5280.00;1627000;-5200.00;-8;1643437;-5305.00;6070520;-26.00
;51696005;1;;409;;409;;21;-1196005133;1605119;-5280.00;1621600;-5400.00;-7;1638131;-5306.00;6070493;-27.00
;51696006;1;;409;;409;;21;-1196005133;1599839;-5280.00;1616400;-5200.00;-8;1632823;-5308.00;6070467;-26.00
;51696007;1;;409;;409;;21;-1196005133;1594559;-5280.00;1610800;-5600.00;-8;1627502;-5321.00;6070439;-28.00
;51696008;1;;409;;409;;21;-1196005133;1589279;-5280.00;1605800;-5000.00;-8;1622168;-5334.00;6070414;-25.00
;51696009;1;;409;;409;;21;-1196005133;1583999;-5280.00;1600400;-5400.00;-6;1616834;-5334.00;6070387;-27.00
;51696010;1;;409;;409;;21;-1196005133;1578719;-5280.00;1595200;-5200.00;-6;1611509;-5325.00;6070361;-26.00
;51696011;1;;409;;409;;21;-1196005133;1573439;-5280.00;1589600;-5600.00;-5;1606201;-5308.00;6070333;-28.00
;51696012;1;;409;;409;;21;-1196005133;1568159;-5280.00;1584400;-5200.00;-7;1600906;-5295.00;6070307;-26.00
;51696013;1;;409;;409;;21;-1196005133;1562879;-5280.00;1579200;-5200.00;-7;1595601;-5305.00;6070281;-26.00
;51696014;1;;409;;409;;21;-1196005133;1557599;-5280.00;1573800;-5400.00;-8;1590293;-5308.00;6070254;-27.00
;51696015;1;;409;;409;;21;-1196005133;1552319;-5280.00;1568600;-5200.00;-6;1584986;-5307.00;6070228;-26.00
;51696016;1;;409;;409;;21;-1196005133;1547039;-5280.00;1563200;-5400.00;-6;1579692;-5294.00;6070201;-27.00
;51696017;1;;409;;409;;21;-1196005133;1541759;-5280.00;1558000;-5200.00;-7;1574390;-5302.00;6070175;-26.00
;51696018;1;;409;;409;;21;-1196005133;1536479;-5280.00;1553000;-5000.00;-7;1569077;-5313.00;6070150;-25.00
;51696019;1;;409;;409;;21;-1196005133;1531199;-5280.00;1547400;-5600.00;-7;1563760;-5317.00;6070122;-28.00
;51696020;1;;409;;409;;21;-1196005133;1525919;-5280.00;1542200;-5200.00;-6;1558443;-5317.00;6070096;-26.00
;51696021;1;;409;;409;;21;-1196005133;1520639;-5280.00;1536800;-5400.00;-6;1553138;-5305.00;6070069;-27.00
;51696022;1;;409;;409;;21;-1196005133;1515359;-5280.00;1531600;-5200.00;-8;1547825;-5313.00;6070043;-26.00
;51696023;1;;409;;409;;21;-1196005133;1510079;-5280.00;1526400;-5200.00;-6;1542511;-5314.00;6070017;-26.00
;51696024;1;;409;;409;;21;-1196005133;1504799;-5280.00;1521200;-5200.00;-6;1537210;-5301.00;6069991;-26.00
;51696025;1;;409;;409;;21;-1196005133;1499519;-5280.00;1515800;-5400.00;-6;1531918;-5292.00;6069964;-27.00
;51696026;1;;409;;409;;21;-1196005133;1494239;-5280.00;1510600;-5200.00;-7;1526632;-5286.00;6069938;-26.00
;51696027;1;;409;;409;;21;-1196005133;1488959;-5280.00;1505200;-5400.00;-8;1521336;-5296.00;6069911;-27.00
;51696028;1;;409;;409;;21;-1196005133;1483679;-5280.00;1500000;-5200.00;-8;1516020;-5316.00;6069885;-26.00
;51696029;1;;409;;409;;21;-1196005133;1478399;-5280.00;1494800;-5200.00;-7;1510700;-5320.00;6069859;-26.00
;51696030;1;;409;;409;;21;-1196005133;1473119;-5280.00;1489400;-5400.00;-7;1505387;-5313.00;6069832;-27.00
;51696031;1;;409;;409;;21;-1196005133;1467839;-5280.00;1484000;-5400.00;-6;1500088;-5299.00;6069805;-27.00
;51696032;1;;409;;409;;21;-1196005133;1462559;-5280.00;1478800;-5200.00;-7;1494799;-5289.00;6069779;-26.00
;51696033;1;;409;;409;;21;-1196005133;1457279;-5280.00;1473600;-5200.00;-8;1489503;-5296.00;6069753;-26.00
;51696034;1;;409;;409;;21;-1196005133;1451999;-5280.00;1468200;-5400.00;-7;1484197;-5306.00;6069726;-27.00
;51696035;1;;409;;409;;21;-1196005133;1446719;-5280.00;1463000;-5200.00;-6;1478898;-5299.00;6069700;-26.00
;51696036;1;;409;;409;;21;-1196005133;1441439;-5280.00;1457600;-5400.00;-7;1473603;-5295.00;6069673;-27.00
;51696037;1;;409;;409;;21;-1196005133;1436159;-5280.00;1452400;-5200.00;-8;1468299;-5304.00;6069647;-26.00
;51696038;1;;409;;409;;21;-1196005133;1430879;-5280.00;1447200;-5200.00;-7;1462987;-5312.00;6069621;-26.00
;51696039;1;;409;;409;;21;-1196005133;1425599;-5280.00;1441800;-5400.00;-7;1457677;-5310.00;6069594;-27.00
;51696040;1;;409;;409;;21;-1196005133;1420319;-5280.00;1436600;-5200.00;-6;1452366;-5311.00;6069568;-26.00
;51696041;1;;409;;409;;21;-1196005133;1415039;-5280.00;1431200;-5400.00;-7;1447061;-5305.00;6069541;-27.00
;51696042;1;;409;;409;;21;-1196005133;1409759;-5280.00;1426000;-5200.00;-7;1441751;-5310.00;6069515;-26.00
;51696043;1;;409;;409;;21;-1196005133;1404479;-5280.00;1420800;-5200.00;-6;1436439;-5312.00;6069489;-26.00
;51696044;1;;409;;409;;21;-1196005133;1399199;-5280.00;1415600;-5200.00;-7;1431135;-5304.00;6069463;-26.00
;51696045;1;;409;;409;;21;-1196005133;1393919;-5280.00;1410400;-5200.00;-6;1425833;-5302.00;6069437;-26.00
;51696046;1;;409;;409;;21;-1196005133;1388639;-5280.00;1405000;-5400.00;-7;1420538;-5295.00;6069410;-27.00
;51696047;1;;409;;409;;21;-1196005133;1383359;-5280.00;1399800;-5200.00;-7;1415212;-5326.00;6069384;-26.00
;51696048;1;;409;;409;;21;-1196005133;1378079;-5280.00;1394400;-5400.00;-8;1409907;-5305.00;6069357;-27.00
;51696049;1;;409;;409;;21;-1196005133;1372799;-5280.00;1389200;-5200.00;-8;1404587;-5320.00;6069331;-26.00
;51696050;1;;409;;409;;21;-1196005133;1367519;-5280.00;1383800;-5400.00;-7;1399266;-5321.00;6069304;-27.00
;51696051;1;;409;;409;;21;-1196005133;1362239;-5280.00;1378400;-5400.00;-7;1393950;-5316.00;6069277;-27.00
;51696052;1;;409;;409;;21;-1196005133;1356959;-5280.00;1373200;-5200.00;-6;1388638;-5312.00;6069251;-26.00
;51696053;1;;409;;409;;21;-1196005133;1351679;-5280.00;1367800;-5400.00;-7;1383337;-5301.00;6069224;-27.00
;51696054;1;;409;;409;;21;-1196005133;1346399;-5280.00;1362600;-5200.00;-6;1378039;-5298.00;6069198;-26.00
;51696055;1;;409;;409;;21;-1196005133;1341119;-5280.00;1357200;-5400.00;-6;1372755;-5284.00;6069171;-27.00
;51696056;1;;409;;409;;21;-1196005133;1335839;-5280.00;1352000;-5200.00;-7;1367470;-5285.00;6069145;-26.00
;51696057;1;;409;;409;;21;-1196005133;1330559;-5280.00;1346800;-5200.00;-7;1362180;-5290.00;6069119;-26.00
;51696058;1;;409;;409;;21;-1196005133;1325279;-5280.00;1341600;-5200.00;-7;1356886;-5294.00;6069093;-26.00
;51696059;1;;409;;409;;21;-1196005133;1319999;-5280.00;1336400;-5200.00;-7;1351597;-5289.00;6069067;-26.00
;51696060;1;;409;;409;;21;-1196005133;1314719;-5280.00;1331000;-5400.00;-7;1346306;-5291.00;6069040;-27.00
;51696061;1;;409;;409;;21;-1196005133;1309439;-5280.00;1325800;-5200.00;-8;1340999;-5307.00;6069014;-26.00
;51696062;1;;409;;409;;21;-1196005133;1304159;-5280.00;1320400;-5400.00;-8;1335681;-5318.00;6068987;-27.00
;51696063;1;;409;;409;;21;-1196005133;1298879;-5280.00;1315200;-5200.00;-7;1330359;-5322.00;6068961;-26.00
